"X","plot_richness","treeID","cell_x","cell_y","sp","focal","biomass_1","biomass_2","biomass_3","biomass_4","biomass_5","biomass_6","biomass_7","alive_1","alive_2","alive_3","alive_4","alive_5","alive_6","alive_7","measured_1","measured_2","measured_3","measured_4","measured_5","measured_6","measured_7","neigh1_treeID","neigh2_treeID","neigh3_treeID","neigh4_treeID","neigh5_treeID","neigh6_treeID","neigh7_treeID","neigh8_treeID","neigh1_dist","neigh2_dist","neigh3_dist","neigh4_dist","neigh5_dist","neigh6_dist","neigh7_dist","neigh8_dist","ID","plotID_1","plotID_2","bm_1","bm_2","bm_3","bm_4","bm_5","bm_6","bm_7","gr_7","gr_std"
4437,2,"t108260010809",8,9,"Choerospondias axillaris",TRUE,68.86960145,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t108260010708","t108260010709","t108260010710","t108260010808","t108260010810","t108260010908","t108260010909","t108260010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4437,"A","H26",1,0,0,0,0,0,0,0,-0.378033046582063
4439,2,"t108260010811",8,11,"Choerospondias axillaris",TRUE,1586.995164,2845.811705,2504.314301,7171.722173,11738.97328,17497.57867,22782.47438,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108260010710","t108260010711","t108260010712","t108260010810","t108260010812","t108260010910","t108260010911","t108260010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4439,"A","H26",1,1,1,1,1,1,1,5284.89571,1.05838098641116
4442,2,"t108260010908",9,8,"Choerospondias axillaris",TRUE,778.0468366,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t108260010807","t108260010808","t108260010809","t108260010907","t108260010909","t108260011007","t108260011008","t108260011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4442,"A","H26",1,0,0,0,0,0,0,0,-0.378033046582063
4449,2,"t108260011009",10,9,"Sapium sebiferum",TRUE,72.88494956,124.0929098,152.0530844,239.2533881,288.3982056,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t108260010908","t108260010909","t108260010910","t108260011008","t108260011010","t108260011108","t108260011109","t108260011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4449,"A","H26",1,1,1,1,1,0,0,0,-0.378033046582063
4450,2,"t108260011010",10,10,"Choerospondias axillaris",TRUE,364.350135,1149.822911,-1,4190.337963,9181.623402,9940.655042,10718.97556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"t108260010909","t108260010910","t108260010911","t108260011009","t108260011011","t108260011109","t108260011110","t108260011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4450,"A","H26",1,1,NA,1,1,1,1,778.320518,-0.166488566696431
4451,2,"t108260011011",10,11,"Sapium sebiferum",TRUE,21.59844949,52.72377871,-1,92.48848772,99.30378028,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"t108260010910","t108260010911","t108260010912","t108260011010","t108260011012","t108260011110","t108260011111","t108260011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4451,"A","H26",1,1,NA,1,1,0,0,0,-0.378033046582063
4454,2,"t108260011108",11,8,"Choerospondias axillaris",TRUE,39.66889044,356.8283768,1127.497183,3291.080628,6519.268337,9443.878844,14429.57806,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108260011007","t108260011008","t108260011009","t108260011107","t108260011109","t108260011207","t108260011208","t108260011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4454,"A","H26",1,1,1,1,1,1,1,4985.699216,0.977060546768281
4455,2,"t108260011109",11,9,"Choerospondias axillaris",TRUE,627.970992,1869.18087,3649.53792,6922.652565,8125.415239,9965.899644,11960.3645,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108260011008","t108260011009","t108260011010","t108260011108","t108260011110","t108260011208","t108260011209","t108260011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4455,"A","H26",1,1,1,1,1,1,1,1994.464856,0.164054719132847
4456,2,"t108260011110",11,10,"Choerospondias axillaris",TRUE,291.9472236,1141.486695,2590.934293,6344.411414,10143.75569,14813.63568,21149.62285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108260011009","t108260011010","t108260011011","t108260011109","t108260011111","t108260011209","t108260011210","t108260011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4456,"A","H26",1,1,1,1,1,1,1,6335.98717,1.34406354401519
4457,2,"t108260011111",11,11,"Choerospondias axillaris",TRUE,299.4330498,1303.132633,2655.707651,7185.02778,10425.06106,16551.9152,23279.79675,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108260011010","t108260011011","t108260011012","t108260011110","t108260011112","t108260011210","t108260011211","t108260011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4457,"A","H26",1,1,1,1,1,1,1,6727.88155,1.45057890737761
4472,2,"t108270010808",8,8,"Choerospondias axillaris",TRUE,470.7566636,1646.881774,3252.058513,5471.734152,8168.341961,10139.97924,11303.47786,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010707","t108270010708","t108270010709","t108270010807","t108270010809","t108270010907","t108270010908","t108270010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4472,"A","H27",1,1,1,1,1,1,1,1163.49862,-0.0617986614883501
4474,2,"t108270010810",8,10,"Choerospondias axillaris",TRUE,165.2678798,598.4157523,527.3854419,3133.986072,3364.633362,4818.687438,7795.878388,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010709","t108270010710","t108270010711","t108270010809","t108270010811","t108270010909","t108270010910","t108270010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4474,"A","H27",1,1,1,1,1,1,1,2977.19095,0.431155837010955
4475,2,"t108270010811",8,11,"Choerospondias axillaris",TRUE,308.4735324,950.7598197,721.8731964,4097.702959,4649.856904,7927.607371,9197.146011,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010710","t108270010711","t108270010712","t108270010810","t108270010812","t108270010910","t108270010911","t108270010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4475,"A","H27",1,1,1,1,1,1,1,1269.53864,-0.0329773978068984
4478,2,"t108270010908",9,8,"Sapium sebiferum",TRUE,17.58113789,31.52391878,64.88959626,99.23505795,80.57792457,129.0055753,213.2920519,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010807","t108270010808","t108270010809","t108270010907","t108270010909","t108270011007","t108270011008","t108270011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4478,"A","H27",1,1,1,1,1,1,1,84.2864766,-0.355124311117197
4479,2,"t108270010909",9,9,"Sapium sebiferum",TRUE,21.48849375,19.71938439,12.72345025,34.01755795,37.99363615,34.6831829,35.18583772,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010808","t108270010809","t108270010810","t108270010908","t108270010910","t108270011008","t108270011009","t108270011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4479,"A","H27",1,1,1,1,1,1,1,0.502654820000004,-0.377896426963282
4481,2,"t108270010911",9,11,"Choerospondias axillaris",TRUE,89.06336633,633.8398798,1035.271804,2246.34674,2756.176422,4618.953617,5675.065961,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010810","t108270010811","t108270010812","t108270010910","t108270010912","t108270011010","t108270011011","t108270011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4481,"A","H27",1,1,1,1,1,1,1,1056.112344,-0.0909858322976836
4484,2,"t108270011008",10,8,"Sapium sebiferum",TRUE,13.74446786,20.43213322,47.24955351,99.71415082,124.4070691,147.3235149,324.1588566,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010907","t108270010908","t108270010909","t108270011007","t108270011009","t108270011107","t108270011108","t108270011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4484,"A","H27",1,1,1,1,1,1,1,176.8353417,-0.329969890696811
4486,2,"t108270011010",10,10,"Sapium sebiferum",TRUE,17.67145868,41.08614142,40.64435496,62.98107872,55.61011696,69.46454056,94.27330505,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010909","t108270010910","t108270010911","t108270011009","t108270011011","t108270011109","t108270011110","t108270011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4486,"A","H27",1,1,1,1,1,1,1,24.80876449,-0.371290121194296
4487,2,"t108270011011",10,11,"Choerospondias axillaris",TRUE,388.0652325,1098.655792,2727.538046,2661.780153,4011.678239,5616.67951,8978.43053,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270010910","t108270010911","t108270010912","t108270011010","t108270011012","t108270011110","t108270011111","t108270011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4487,"A","H27",1,1,1,1,1,1,1,3361.75102,0.535677763532918
4490,2,"t108270011108",11,8,"Sapium sebiferum",TRUE,9.817477042,20.19455028,19.63495408,35.8377182,65.34512719,67.35574649,69.36636579,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270011007","t108270011008","t108270011009","t108270011107","t108270011109","t108270011207","t108270011208","t108270011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4490,"A","H27",1,1,1,1,1,1,1,2.0106193,-0.377486568101502
4491,2,"t108270011109",11,9,"Choerospondias axillaris",TRUE,111.1495481,402.0188127,194.5500366,380.2081093,457.0126866,470.4482475,648.3114791,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270011008","t108270011009","t108270011010","t108270011108","t108270011110","t108270011208","t108270011209","t108270011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4491,"A","H27",1,1,1,1,1,1,1,177.8632316,-0.329690514232685
4492,2,"t108270011110",11,10,"Sapium sebiferum",TRUE,25.21913503,56.79999518,69.97897636,119.2774373,267.9346565,137.9591144,358.4832107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270011009","t108270011010","t108270011011","t108270011109","t108270011111","t108270011209","t108270011210","t108270011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4492,"A","H27",1,1,1,1,1,1,1,220.5240963,-0.318095457664444
4493,2,"t108270011111",11,11,"Choerospondias axillaris",TRUE,301.8285142,899.3531537,908.3600999,3212.092585,2817.353588,3533.444134,5017.712202,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108270011010","t108270011011","t108270011012","t108270011110","t108270011112","t108270011210","t108270011211","t108270011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4493,"A","H27",1,1,1,1,1,1,1,1484.268068,0.0253852228768326
4510,2,"t108300010810",8,10,"Sapindus mukorossi",TRUE,52.25426769,139.7087852,431.5191138,932.09281,1386.559884,1805.300668,2248.008524,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010709","t108300010710","t108300010711","t108300010809","t108300010811","t108300010909","t108300010910","t108300010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4510,"A","H30",1,1,1,1,1,1,1,442.707856,-0.257706778710498
4514,2,"t108300010908",9,8,"Liquidambar formosana",TRUE,27.07738708,83.92588059,270.1029444,571.6232684,908.6345965,1233.703435,1266.123199,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010807","t108300010808","t108300010809","t108300010907","t108300010909","t108300011007","t108300011008","t108300011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4514,"A","H30",1,1,1,1,1,1,1,32.4197640000002,-0.369221481224621
4515,2,"t108300010909",9,9,"Sapindus mukorossi",TRUE,108.6623885,348.8204571,772.5765384,1416.764903,1386.559884,3299.323224,4169.494526,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010808","t108300010809","t108300010810","t108300010908","t108300010910","t108300011008","t108300011009","t108300011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4515,"A","H30",1,1,1,1,1,1,1,870.171302,-0.141523881995202
4516,2,"t108300010910",9,10,"Liquidambar formosana",TRUE,19.03428157,93.98977631,282.139564,2210.796556,3311.016684,6234.05767,9408.991458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010809","t108300010810","t108300010811","t108300010909","t108300010911","t108300011009","t108300011010","t108300011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4516,"A","H30",1,1,1,1,1,1,1,3174.933788,0.48490156881218
4520,2,"t108300011008",10,8,"Liquidambar formosana",TRUE,17.93276065,40.82436821,135.7073779,422.471327,317.9590217,908.0858388,1265.74768,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010907","t108300010908","t108300010909","t108300011007","t108300011009","t108300011107","t108300011108","t108300011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4520,"A","H30",1,1,1,1,1,1,1,357.6618412,-0.280821953694504
4521,2,"t108300011009",10,9,"Liquidambar formosana",TRUE,27.97462594,230.1577902,254.3672173,669.2365478,1023.227821,1879.579228,3388.678916,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010908","t108300010909","t108300010910","t108300011008","t108300011010","t108300011108","t108300011109","t108300011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4521,"A","H30",1,1,1,1,1,1,1,1509.099688,0.0321343603030383
4522,2,"t108300011010",10,10,"Liquidambar formosana",TRUE,25.38505039,135.7073779,621.7785202,1476.689938,2871.164358,3607.757909,5055.84185,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010909","t108300010910","t108300010911","t108300011009","t108300011011","t108300011109","t108300011110","t108300011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4522,"A","H30",1,1,1,1,1,1,1,1448.083941,0.0155505183440521
4523,2,"t108300011011",10,11,"Sapindus mukorossi",TRUE,158.242022,397.0670736,1314.7848,2438.208555,3752.005775,5817.367316,8031.198287,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300010910","t108300010911","t108300010912","t108300011010","t108300011012","t108300011110","t108300011111","t108300011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4523,"A","H30",1,1,1,1,1,1,1,2213.830971,0.22367757325142
4526,2,"t108300011108",11,8,"Sapindus mukorossi",TRUE,22.01628132,6.398481758,58.05074175,110.1874746,88.06512527,199.5225494,325.2776563,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300011007","t108300011008","t108300011009","t108300011107","t108300011109","t108300011207","t108300011208","t108300011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4526,"A","H30",1,1,1,1,1,1,1,125.7551069,-0.34385329920693
4527,2,"t108300011109",11,9,"Liquidambar formosana",TRUE,5.69185903,23.50645652,155.0941461,425.2691901,676.1135433,1499.760794,1949.411649,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300011008","t108300011009","t108300011010","t108300011108","t108300011110","t108300011208","t108300011209","t108300011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4527,"A","H30",1,1,1,1,1,1,1,449.650855,-0.255819698672989
4528,2,"t108300011110",11,10,"Sapindus mukorossi",TRUE,120.1005346,359.5992615,1292.046109,2361.018268,3523.841276,5534.752654,8162.994971,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300011009","t108300011010","t108300011011","t108300011109","t108300011111","t108300011209","t108300011210","t108300011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4528,"A","H30",1,1,1,1,1,1,1,2628.242317,0.336312960114336
4529,2,"t108300011111",11,11,"Sapindus mukorossi",TRUE,11.00814066,43.60255714,164.3481,482.4661648,1189.767869,2774.051446,4769.477609,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108300011010","t108300011011","t108300011012","t108300011110","t108300011112","t108300011210","t108300011211","t108300011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4529,"A","H30",1,1,1,1,1,1,1,1995.426163,0.16431599862455
4544,2,"t108310010808",8,8,"Sapindus mukorossi",TRUE,20.06692307,38.75782857,-1,556.9173161,1207.648931,1706.972744,1977.497801,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"t108310010707","t108310010708","t108310010709","t108310010807","t108310010809","t108310010907","t108310010908","t108310010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4544,"A","H31",1,1,NA,1,1,1,1,270.525057,-0.304505391643515
4545,2,"t108310010809",8,9,"Liquidambar formosana",TRUE,8.331503717,35.53907054,400.3287536,533.130119,1069.29643,1459.078622,2041.426698,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010708","t108310010709","t108310010710","t108310010808","t108310010810","t108310010908","t108310010909","t108310010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4545,"A","H31",1,1,1,1,1,1,1,582.348076,-0.219753111772715
4546,2,"t108310010810",8,10,"Liquidambar formosana",TRUE,105.7460087,375.3082065,294.1561559,2600.84912,5236.608443,8487.535158,13796.24415,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010709","t108310010710","t108310010711","t108310010809","t108310010811","t108310010909","t108310010910","t108310010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4546,"A","H31",1,1,1,1,1,1,1,5308.708992,1.06485334354239
4551,2,"t108310010909",9,9,"Sapindus mukorossi",TRUE,433.7666092,1142.507399,2758.829251,5046.980222,7309.343046,9934.846944,12741.44121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010808","t108310010809","t108310010810","t108310010908","t108310010910","t108310011008","t108310011009","t108310011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4551,"A","H31",1,1,1,1,1,1,1,2806.594266,0.384788323946121
4552,2,"t108310010910",9,10,"Liquidambar formosana",TRUE,9.61327352,41.96994998,105.6178317,660.8464632,1360.125993,2523.121298,4454.075962,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010809","t108310010810","t108310010811","t108310010909","t108310010911","t108310011009","t108310011010","t108310011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4552,"A","H31",1,1,1,1,1,1,1,1930.954664,0.146792896755865
4556,2,"t108310011008",10,8,"Liquidambar formosana",TRUE,5.639787132,16.96342223,97.33439439,566.0295449,1586.390407,2992.077308,5133.526112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010907","t108310010908","t108310010909","t108310011007","t108310011009","t108310011107","t108310011108","t108310011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4556,"A","H31",1,1,1,1,1,1,1,2141.448804,0.204004382686746
4558,2,"t108310011010",10,10,"Liquidambar formosana",TRUE,11.84235132,86.75979352,255.3525779,1277.513926,2946.631059,5421.750077,9942.211701,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010909","t108310010910","t108310010911","t108310011009","t108310011011","t108310011109","t108310011110","t108310011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4558,"A","H31",1,1,1,1,1,1,1,4520.461624,0.850610784560055
4559,2,"t108310011011",10,11,"Sapindus mukorossi",TRUE,144.4818461,368.1993714,722.4321643,1480.893772,3469.628334,4012.525321,4648.332878,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310010910","t108310010911","t108310010912","t108310011010","t108310011012","t108310011110","t108310011111","t108310011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4559,"A","H31",1,1,1,1,1,1,1,635.807557,-0.205223033428948
4562,2,"t108310011108",11,8,"Sapindus mukorossi",TRUE,77.87686175,85.12962109,62.23039516,91.55963658,89.15017246,93.55199537,119.268474,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310011007","t108310011008","t108310011009","t108310011107","t108310011109","t108310011207","t108310011208","t108310011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4562,"A","H31",1,1,1,1,1,1,1,25.71647863,-0.371043408032828
4563,2,"t108310011109",11,9,"Liquidambar formosana",TRUE,8.972388619,21.08311049,40.61608062,51.82155257,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"t108310011008","t108310011009","t108310011010","t108310011108","t108310011110","t108310011208","t108310011209","t108310011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4563,"A","H31",1,1,1,1,0,0,0,0,-0.378033046582063
4564,2,"t108310011110",11,10,"Sapindus mukorossi",TRUE,5.618738461,14.91545725,26.83234285,66.23231296,77.61599175,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t108310011009","t108310011010","t108310011011","t108310011109","t108310011111","t108310011209","t108310011210","t108310011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4564,"A","H31",1,1,1,1,1,0,0,0,-0.378033046582063
4565,2,"t108310011111",11,11,"Sapindus mukorossi",TRUE,172.0021978,368.1993714,934.1152691,1916.838359,2547.076629,3602.706434,4172.635716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108310011010","t108310011011","t108310011012","t108310011110","t108310011112","t108310011210","t108310011211","t108310011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4565,"A","H31",1,1,1,1,1,1,1,569.929282,-0.223128491525375
